Transaction_ID,Date,Store_Location,Department,Product_Name,Quantity_Sold,Unit_Price,Total_Sales,Discount_Percentage,Discounted_Sales,Customer_Segment,Inventory_Level,Restock_Days
WLMRT-00626,4/8/2023,"Chicago, IL",Home Improvement,Hand Tools,7,441.16,3088.12,0,3088.12,Renovation Enthusiast,418,44
WLMRT-00627,12/13/2023,"New York, NY",Lighting,Light Fixtures,1,231.12,231.12,0,231.12,DIY Homeowner,102,26
WLMRT-00628,9/2/2023,"New York, NY",Garden Center,Outdoor Furniture,5,411.92,2059.6,5,1956.62,Professional Contractor,436,23
WLMRT-00629,5/10/2023,"Houston, TX",Plumbing,Pipes,7,167.22,1170.54,0,1170.54,Professional Contractor,482,11
WLMRT-00630,1/16/2023,"Dallas, TX",Garden Center,Plants,5,110.08,550.4,10,495.36,DIY Homeowner,331,15
WLMRT-00631,12/8/2023,"Seattle, WA",Building Materials,Drywall,6,412.89,2477.34,0,2477.34,DIY Homeowner,375,39
WLMRT-00632,4/7/2023,"Atlanta, GA",Appliances,Dishwashers,4,261.07,1044.28,0,1044.28,Professional Contractor,68,38
WLMRT-00633,4/16/2023,"Atlanta, GA",Home Improvement,Tool Sets,4,459.74,1838.96,0,1838.96,Professional Contractor,96,30
WLMRT-00634,1/13/2023,"Seattle, WA",Plumbing,Faucets,6,177.21,1063.26,5,1010.1,DIY Homeowner,198,23
WLMRT-00635,7/1/2023,"Dallas, TX",Paint,Exterior Paint,2,235.76,471.52,10,424.37,Renovation Enthusiast,155,13
WLMRT-00636,7/12/2023,"Houston, TX",Plumbing,Faucets,1,430.19,430.19,0,430.19,Renovation Enthusiast,483,20
WLMRT-00637,11/28/2023,"Chicago, IL",Home Improvement,Tool Sets,8,411.25,3290,15,2796.5,Property Manager,420,44
WLMRT-00638,7/1/2023,"Atlanta, GA",Plumbing,Pipes,8,273.42,2187.36,0,2187.36,Renovation Enthusiast,328,41
WLMRT-00639,1/22/2023,"Dallas, TX",Lighting,Outdoor Lighting,3,171.78,515.34,10,463.81,Professional Contractor,167,24
WLMRT-00640,9/30/2023,"New York, NY",Paint,Exterior Paint,7,90.5,633.5,15,538.48,Professional Contractor,460,25
WLMRT-00641,10/18/2023,"Chicago, IL",Home Improvement,Power Tools,1,412.41,412.41,0,412.41,DIY Homeowner,330,7
WLMRT-00642,1/16/2023,"Houston, TX",Building Materials,Insulation,6,16.48,98.88,0,98.88,Property Manager,109,16
WLMRT-00643,9/30/2023,"Atlanta, GA",Plumbing,Shower Systems,7,490.59,3434.13,0,3434.13,DIY Homeowner,344,40
WLMRT-00644,7/25/2023,"New York, NY",Lighting,Outdoor Lighting,7,300.19,2101.33,0,2101.33,Professional Contractor,134,23
WLMRT-00645,11/22/2023,"New York, NY",Garden Center,Landscaping Supplies,9,326.31,2936.79,0,2936.79,Professional Contractor,67,12
WLMRT-00646,2/14/2023,"Atlanta, GA",Building Materials,Insulation,7,144.25,1009.75,0,1009.75,Renovation Enthusiast,36,32
WLMRT-00647,2/5/2023,"Los Angeles, CA",Home Improvement,Tool Sets,9,355.92,3203.28,5,3043.12,Professional Contractor,106,22
WLMRT-00648,4/29/2023,"Seattle, WA",Paint,Exterior Paint,3,317.56,952.68,5,905.05,Renovation Enthusiast,106,29
WLMRT-00649,11/10/2023,"Seattle, WA",Paint,Primers,2,462.8,925.6,0,925.6,DIY Homeowner,279,38
WLMRT-00650,1/10/2023,"Phoenix, AZ",Lighting,Light Fixtures,2,347.52,695.04,0,695.04,DIY Homeowner,218,39
WLMRT-00651,7/10/2023,"Phoenix, AZ",Appliances,Washers,3,324.97,974.91,0,974.91,Property Manager,41,21
WLMRT-00652,10/11/2023,"Atlanta, GA",Lighting,Outdoor Lighting,2,241.53,483.06,0,483.06,Renovation Enthusiast,208,19
WLMRT-00653,8/3/2023,"Houston, TX",Paint,Exterior Paint,1,428.29,428.29,5,406.88,DIY Homeowner,436,44
WLMRT-00654,12/10/2023,"Seattle, WA",Home Improvement,Hand Tools,8,276.55,2212.4,15,1880.54,Property Manager,139,38
WLMRT-00655,11/14/2023,"Seattle, WA",Home Improvement,Power Tools,4,463.77,1855.08,0,1855.08,DIY Homeowner,103,17
WLMRT-00656,7/2/2023,"Los Angeles, CA",Garden Center,Landscaping Supplies,1,105.77,105.77,0,105.77,Property Manager,54,24
WLMRT-00657,1/14/2023,"Atlanta, GA",Home Improvement,Power Tools,4,476.51,1906.04,0,1906.04,Property Manager,56,15
WLMRT-00658,6/4/2023,"Phoenix, AZ",Garden Center,Landscaping Supplies,5,437.59,2187.95,15,1859.76,Professional Contractor,226,32
WLMRT-00659,4/2/2023,"Atlanta, GA",Appliances,Washers,5,103.27,516.35,15,438.9,DIY Homeowner,282,39
WLMRT-00660,7/3/2023,"Phoenix, AZ",Flooring,Tile,1,425.75,425.75,20,340.6,Renovation Enthusiast,365,13
WLMRT-00661,12/22/2023,"Seattle, WA",Lighting,Outdoor Lighting,6,203.58,1221.48,0,1221.48,DIY Homeowner,127,22
WLMRT-00662,7/19/2023,"Los Angeles, CA",Plumbing,Shower Systems,6,321.02,1926.12,5,1829.81,Property Manager,343,32
WLMRT-00663,7/18/2023,"Atlanta, GA",Appliances,Washers,9,246.47,2218.23,0,2218.23,Renovation Enthusiast,77,32
WLMRT-00664,4/18/2023,"New York, NY",Building Materials,Lumber,1,356.57,356.57,5,338.74,Property Manager,245,32
WLMRT-00665,10/31/2023,"Houston, TX",Garden Center,Landscaping Supplies,2,20.82,41.64,0,41.64,Renovation Enthusiast,288,23
WLMRT-00666,5/10/2023,"Houston, TX",Lighting,Outdoor Lighting,3,251.26,753.78,5,716.09,Property Manager,109,20
WLMRT-00667,6/11/2023,"Houston, TX",Plumbing,Pipes,6,253.65,1521.9,0,1521.9,Property Manager,21,36
WLMRT-00668,3/12/2023,"Seattle, WA",Garden Center,Landscaping Supplies,3,176.6,529.8,10,476.82,Renovation Enthusiast,366,13
WLMRT-00669,1/11/2023,"Phoenix, AZ",Building Materials,Cement,3,91.09,273.27,5,259.61,Renovation Enthusiast,18,21
WLMRT-00670,1/17/2023,"Chicago, IL",Building Materials,Lumber,8,167.81,1342.48,5,1275.36,Renovation Enthusiast,115,30
WLMRT-00671,4/29/2023,"New York, NY",Garden Center,Outdoor Furniture,6,268.52,1611.12,0,1611.12,Professional Contractor,19,23
WLMRT-00672,8/11/2023,"Dallas, TX",Home Improvement,Power Tools,7,304.29,2130.03,5,2023.53,DIY Homeowner,94,28
WLMRT-00673,12/4/2023,"Los Angeles, CA",Home Improvement,Tool Sets,2,69.49,138.98,0,138.98,Professional Contractor,401,17
WLMRT-00674,5/20/2023,"Atlanta, GA",Paint,Exterior Paint,8,147.02,1176.16,0,1176.16,Property Manager,19,27
WLMRT-00675,1/8/2023,"Houston, TX",Flooring,Hardwood,6,377.48,2264.88,0,2264.88,Professional Contractor,315,36
WLMRT-00676,8/4/2023,"Phoenix, AZ",Paint,Primers,9,170.66,1535.94,10,1382.35,Professional Contractor,198,28
WLMRT-00677,5/25/2023,"Dallas, TX",Flooring,Laminate,6,247.66,1485.96,5,1411.66,Professional Contractor,414,12
WLMRT-00678,2/8/2023,"Seattle, WA",Garden Center,Plants,2,46.7,93.4,0,93.4,DIY Homeowner,469,33
WLMRT-00679,6/29/2023,"Chicago, IL",Appliances,Dishwashers,9,68.41,615.69,0,615.69,Professional Contractor,241,29
WLMRT-00680,3/5/2023,"Phoenix, AZ",Garden Center,Landscaping Supplies,1,423.56,423.56,0,423.56,Professional Contractor,238,40
WLMRT-00681,9/3/2023,"Chicago, IL",Flooring,Laminate,8,312.44,2499.52,0,2499.52,Professional Contractor,403,29
WLMRT-00682,5/19/2023,"Chicago, IL",Flooring,Laminate,4,263.15,1052.6,5,999.97,DIY Homeowner,333,25
WLMRT-00683,12/16/2023,"Dallas, TX",Appliances,Washers,7,139.95,979.65,0,979.65,Property Manager,289,40
WLMRT-00684,1/18/2023,"Atlanta, GA",Garden Center,Landscaping Supplies,5,90.65,453.25,0,453.25,Professional Contractor,294,9
WLMRT-00685,7/5/2023,"Chicago, IL",Appliances,Dryers,2,17.85,35.7,0,35.7,Property Manager,494,28
WLMRT-00686,5/7/2023,"Los Angeles, CA",Flooring,Tile,8,179.47,1435.76,0,1435.76,Renovation Enthusiast,197,15
WLMRT-00687,1/5/2023,"Dallas, TX",Plumbing,Faucets,4,315.52,1262.08,0,1262.08,DIY Homeowner,152,13
WLMRT-00688,12/21/2023,"Phoenix, AZ",Plumbing,Shower Systems,4,380.66,1522.64,0,1522.64,DIY Homeowner,117,32
WLMRT-00689,5/31/2023,"Los Angeles, CA",Garden Center,Plants,1,492.48,492.48,0,492.48,Property Manager,132,22
WLMRT-00690,9/12/2023,"Houston, TX",Lighting,Outdoor Lighting,5,165.77,828.85,0,828.85,Property Manager,366,39
WLMRT-00691,1/12/2023,"Los Angeles, CA",Flooring,Laminate,4,200.11,800.44,0,800.44,Property Manager,491,40
WLMRT-00692,4/16/2023,"Los Angeles, CA",Garden Center,Landscaping Supplies,6,145.03,870.18,0,870.18,DIY Homeowner,114,14
WLMRT-00693,11/3/2023,"Chicago, IL",Garden Center,Outdoor Furniture,9,125.44,1128.96,0,1128.96,Renovation Enthusiast,92,16
WLMRT-00694,1/4/2023,"Phoenix, AZ",Flooring,Laminate,8,176.02,1408.16,0,1408.16,Renovation Enthusiast,429,43
WLMRT-00695,3/2/2023,"Los Angeles, CA",Building Materials,Drywall,3,275.86,827.58,0,827.58,DIY Homeowner,114,20
WLMRT-00696,9/12/2023,"Los Angeles, CA",Flooring,Laminate,4,156.97,627.88,0,627.88,Professional Contractor,361,32
WLMRT-00697,9/8/2023,"Dallas, TX",Home Improvement,Workbenches,3,292.84,878.52,0,878.52,Professional Contractor,58,44
WLMRT-00698,5/12/2023,"Atlanta, GA",Paint,Primers,9,296.8,2671.2,0,2671.2,Renovation Enthusiast,481,37
WLMRT-00699,6/17/2023,"Seattle, WA",Paint,Primers,2,429.85,859.7,5,816.72,DIY Homeowner,89,19
WLMRT-00700,7/14/2023,"New York, NY",Paint,Interior Paint,6,433.18,2599.08,0,2599.08,Professional Contractor,314,18
WLMRT-00701,11/8/2023,"Houston, TX",Paint,Primers,7,87.64,613.48,0,613.48,Property Manager,165,22
WLMRT-00702,5/25/2023,"Chicago, IL",Garden Center,Plants,3,159.4,478.2,0,478.2,Professional Contractor,429,42
WLMRT-00703,1/19/2023,"Los Angeles, CA",Flooring,Carpet,7,14.68,102.76,0,102.76,DIY Homeowner,43,8
WLMRT-00704,9/23/2023,"Seattle, WA",Garden Center,Gardening Tools,9,97.79,880.11,0,880.11,DIY Homeowner,19,44
WLMRT-00705,5/8/2023,"Dallas, TX",Building Materials,Lumber,8,71.08,568.64,0,568.64,DIY Homeowner,94,36
WLMRT-00706,9/22/2023,"Atlanta, GA",Garden Center,Plants,9,102.51,922.59,5,876.46,Property Manager,175,25
WLMRT-00707,6/10/2023,"Los Angeles, CA",Flooring,Laminate,8,447.72,3581.76,5,3402.67,DIY Homeowner,301,16
WLMRT-00708,11/9/2023,"Atlanta, GA",Paint,Primers,5,473.23,2366.15,20,1892.92,Property Manager,480,26
WLMRT-00709,1/25/2023,"Houston, TX",Lighting,Ceiling Fans,8,241.4,1931.2,0,1931.2,Renovation Enthusiast,102,25
WLMRT-00710,7/12/2023,"Los Angeles, CA",Plumbing,Shower Systems,5,202.21,1011.05,0,1011.05,Property Manager,136,44
WLMRT-00711,6/21/2023,"Los Angeles, CA",Garden Center,Gardening Tools,5,241.39,1206.95,15,1025.91,Property Manager,380,19
WLMRT-00712,7/20/2023,"Atlanta, GA",Home Improvement,Power Tools,2,469.44,938.88,0,938.88,Property Manager,200,26
WLMRT-00713,10/10/2023,"Phoenix, AZ",Home Improvement,Hand Tools,4,376.86,1507.44,20,1205.95,DIY Homeowner,382,13
WLMRT-00714,2/5/2023,"Seattle, WA",Home Improvement,Power Tools,4,488.95,1955.8,0,1955.8,DIY Homeowner,205,30
WLMRT-00715,7/15/2023,"Dallas, TX",Garden Center,Landscaping Supplies,5,262.43,1312.15,5,1246.54,DIY Homeowner,219,23
WLMRT-00716,7/22/2023,"Dallas, TX",Lighting,Bulbs,1,448.91,448.91,0,448.91,Property Manager,280,34
WLMRT-00717,8/2/2023,"Dallas, TX",Plumbing,Shower Systems,4,126.76,507.04,5,481.69,DIY Homeowner,19,38
WLMRT-00718,12/8/2023,"Chicago, IL",Lighting,Outdoor Lighting,2,330.63,661.26,0,661.26,DIY Homeowner,437,14
WLMRT-00719,9/11/2023,"Chicago, IL",Lighting,Bulbs,4,55.3,221.2,0,221.2,Professional Contractor,402,15
WLMRT-00720,9/12/2023,"Dallas, TX",Lighting,Bulbs,2,131.34,262.68,5,249.55,Property Manager,176,26
WLMRT-00721,7/23/2023,"Chicago, IL",Plumbing,Shower Systems,6,140.72,844.32,5,802.1,Property Manager,175,10
WLMRT-00722,8/5/2023,"Atlanta, GA",Paint,Primers,9,33.48,301.32,0,301.32,Professional Contractor,187,44
WLMRT-00723,12/25/2023,"Chicago, IL",Flooring,Laminate,1,128.38,128.38,0,128.38,Professional Contractor,261,40
WLMRT-00724,2/14/2023,"Chicago, IL",Lighting,Bulbs,2,422.39,844.78,10,760.3,Professional Contractor,366,38
WLMRT-00725,8/2/2023,"New York, NY",Building Materials,Drywall,3,45.61,136.83,0,136.83,Property Manager,154,13
WLMRT-00726,11/18/2023,"Houston, TX",Garden Center,Gardening Tools,7,360.53,2523.71,0,2523.71,Property Manager,334,38
WLMRT-00727,8/7/2023,"Los Angeles, CA",Appliances,Dryers,5,201.55,1007.75,10,906.98,Property Manager,492,9
WLMRT-00728,12/23/2023,"Seattle, WA",Flooring,Carpet,6,185.74,1114.44,0,1114.44,Property Manager,305,19
WLMRT-00729,11/30/2023,"Los Angeles, CA",Flooring,Tile,6,346.74,2080.44,0,2080.44,Property Manager,346,8
WLMRT-00730,6/29/2023,"Chicago, IL",Home Improvement,Workbenches,6,159.01,954.06,10,858.65,Renovation Enthusiast,453,18
WLMRT-00731,3/25/2023,"Phoenix, AZ",Plumbing,Shower Systems,9,61.16,550.44,5,522.92,DIY Homeowner,129,16
WLMRT-00732,2/9/2023,"New York, NY",Home Improvement,Workbenches,3,242.47,727.41,0,727.41,DIY Homeowner,391,13
WLMRT-00733,12/28/2023,"Houston, TX",Garden Center,Gardening Tools,3,35.07,105.21,0,105.21,Renovation Enthusiast,75,12
WLMRT-00734,1/20/2023,"Atlanta, GA",Home Improvement,Hand Tools,2,228.62,457.24,0,457.24,Property Manager,154,17
WLMRT-00735,4/1/2023,"New York, NY",Lighting,Light Fixtures,6,405.9,2435.4,5,2313.63,Professional Contractor,344,35
WLMRT-00736,2/18/2023,"Houston, TX",Plumbing,Pipes,6,405.32,2431.92,0,2431.92,DIY Homeowner,175,43
WLMRT-00737,11/16/2023,"Chicago, IL",Lighting,Bulbs,2,117.96,235.92,0,235.92,Property Manager,172,40
WLMRT-00738,12/16/2023,"Los Angeles, CA",Flooring,Hardwood,5,328.28,1641.4,0,1641.4,DIY Homeowner,157,30
WLMRT-00739,12/16/2023,"Chicago, IL",Garden Center,Plants,7,76.47,535.29,0,535.29,DIY Homeowner,462,29
WLMRT-00740,2/22/2023,"Phoenix, AZ",Flooring,Carpet,3,370.6,1111.8,10,1000.62,DIY Homeowner,188,10
WLMRT-00741,3/5/2023,"Los Angeles, CA",Lighting,Outdoor Lighting,1,499.12,499.12,5,474.16,Renovation Enthusiast,30,37
WLMRT-00742,3/7/2023,"Dallas, TX",Lighting,Outdoor Lighting,2,440.87,881.74,0,881.74,Renovation Enthusiast,168,34
WLMRT-00743,10/8/2023,"Dallas, TX",Paint,Exterior Paint,4,29.57,118.28,0,118.28,Renovation Enthusiast,135,16
WLMRT-00744,9/15/2023,"Chicago, IL",Garden Center,Landscaping Supplies,6,464.99,2789.94,0,2789.94,Professional Contractor,173,27
WLMRT-00745,11/22/2023,"Seattle, WA",Home Improvement,Power Tools,3,244.16,732.48,10,659.23,Professional Contractor,478,32
WLMRT-00746,8/24/2023,"Chicago, IL",Lighting,Outdoor Lighting,5,71.37,356.85,0,356.85,Renovation Enthusiast,153,43
WLMRT-00747,2/16/2023,"Phoenix, AZ",Building Materials,Lumber,8,491.7,3933.6,0,3933.6,Renovation Enthusiast,447,33
WLMRT-00748,7/5/2023,"New York, NY",Lighting,Bulbs,6,421.03,2526.18,0,2526.18,Renovation Enthusiast,106,13
WLMRT-00749,1/21/2023,"Seattle, WA",Plumbing,Shower Systems,6,412.05,2472.3,5,2348.68,Property Manager,273,37
WLMRT-00750,4/3/2023,"Seattle, WA",Appliances,Refrigerators,6,101.43,608.58,0,608.58,Property Manager,46,28
WLMRT-00751,8/20/2023,"Los Angeles, CA",Paint,Paint Supplies,6,34.01,204.06,0,204.06,Professional Contractor,382,39
WLMRT-00752,9/6/2023,"Phoenix, AZ",Home Improvement,Tool Sets,8,483.61,3868.88,5,3675.44,DIY Homeowner,436,34
WLMRT-00753,8/3/2023,"Los Angeles, CA",Flooring,Hardwood,7,347.81,2434.67,0,2434.67,DIY Homeowner,311,8
WLMRT-00754,5/9/2023,"Phoenix, AZ",Home Improvement,Hand Tools,4,178.22,712.88,10,641.59,DIY Homeowner,134,12
WLMRT-00755,11/10/2023,"Chicago, IL",Garden Center,Gardening Tools,7,406.51,2845.57,5,2703.29,Professional Contractor,112,30
WLMRT-00756,3/6/2023,"Atlanta, GA",Plumbing,Pipes,1,26.18,26.18,0,26.18,DIY Homeowner,268,17
WLMRT-00757,10/28/2023,"Chicago, IL",Plumbing,Pipes,1,17.18,17.18,5,16.32,Professional Contractor,37,42
WLMRT-00758,1/16/2023,"Dallas, TX",Plumbing,Pipes,3,124.11,372.33,0,372.33,Property Manager,491,17
WLMRT-00759,8/6/2023,"Dallas, TX",Home Improvement,Workbenches,5,208.68,1043.4,0,1043.4,Professional Contractor,491,29
WLMRT-00760,2/8/2023,"Dallas, TX",Paint,Paint Supplies,7,440.59,3084.13,0,3084.13,DIY Homeowner,88,8
WLMRT-00761,5/12/2023,"Houston, TX",Home Improvement,Hand Tools,5,473.4,2367,0,2367,Property Manager,197,41
WLMRT-00762,11/6/2023,"Houston, TX",Plumbing,Pipes,7,61.28,428.96,0,428.96,Professional Contractor,334,28
WLMRT-00763,4/19/2023,"Houston, TX",Plumbing,Pipes,5,277.04,1385.2,15,1177.42,Property Manager,190,24
WLMRT-00764,6/18/2023,"Chicago, IL",Appliances,Washers,2,341.79,683.58,0,683.58,Property Manager,56,35
WLMRT-00765,3/26/2023,"Atlanta, GA",Lighting,Outdoor Lighting,3,417.87,1253.61,0,1253.61,Professional Contractor,11,20
WLMRT-00766,4/9/2023,"Chicago, IL",Building Materials,Insulation,3,401.29,1203.87,0,1203.87,Renovation Enthusiast,132,43
WLMRT-00767,5/20/2023,"Los Angeles, CA",Appliances,Dryers,7,48.37,338.59,5,321.66,DIY Homeowner,115,38
WLMRT-00768,12/3/2023,"Los Angeles, CA",Appliances,Refrigerators,9,315.82,2842.38,0,2842.38,Property Manager,18,35
WLMRT-00769,5/23/2023,"New York, NY",Garden Center,Landscaping Supplies,4,317.11,1268.44,0,1268.44,DIY Homeowner,240,22
WLMRT-00770,4/24/2023,"New York, NY",Building Materials,Drywall,6,18.29,109.74,15,93.28,Professional Contractor,29,31
WLMRT-00771,7/15/2023,"Phoenix, AZ",Home Improvement,Hand Tools,1,483.07,483.07,0,483.07,DIY Homeowner,107,11
WLMRT-00772,2/14/2023,"Atlanta, GA",Lighting,Light Fixtures,1,156.72,156.72,0,156.72,Professional Contractor,38,9
WLMRT-00773,9/10/2023,"New York, NY",Appliances,Refrigerators,2,490.88,981.76,0,981.76,Professional Contractor,188,19
WLMRT-00774,6/12/2023,"Phoenix, AZ",Paint,Primers,9,19.08,171.72,0,171.72,Professional Contractor,73,37
WLMRT-00775,5/10/2023,"Seattle, WA",Flooring,Laminate,5,228.48,1142.4,5,1085.28,Property Manager,321,31
WLMRT-00776,10/13/2023,"Phoenix, AZ",Appliances,Dryers,6,295.3,1771.8,20,1417.44,Renovation Enthusiast,35,30
WLMRT-00777,10/26/2023,"Houston, TX",Garden Center,Gardening Tools,1,444.43,444.43,5,422.21,DIY Homeowner,20,40
WLMRT-00778,3/26/2023,"Houston, TX",Appliances,Dishwashers,4,18.17,72.68,0,72.68,Professional Contractor,487,36
WLMRT-00779,11/9/2023,"Phoenix, AZ",Plumbing,Pipes,3,427.27,1281.81,5,1217.72,DIY Homeowner,340,21
WLMRT-00780,7/30/2023,"Phoenix, AZ",Plumbing,Shower Systems,8,319.74,2557.92,0,2557.92,Renovation Enthusiast,393,35
WLMRT-00781,6/18/2023,"Atlanta, GA",Paint,Primers,5,368.79,1843.95,20,1475.16,Renovation Enthusiast,144,32
WLMRT-00782,3/13/2023,"Los Angeles, CA",Plumbing,Faucets,5,416.67,2083.35,0,2083.35,Professional Contractor,472,19
WLMRT-00783,4/17/2023,"Phoenix, AZ",Flooring,Hardwood,2,110.09,220.18,15,187.15,Professional Contractor,214,39
WLMRT-00784,8/29/2023,"New York, NY",Appliances,Washers,1,435.79,435.79,0,435.79,Professional Contractor,225,24
WLMRT-00785,3/13/2023,"Houston, TX",Building Materials,Drywall,1,237.33,237.33,0,237.33,DIY Homeowner,471,28
WLMRT-00786,1/26/2023,"Phoenix, AZ",Lighting,Outdoor Lighting,3,322.17,966.51,0,966.51,Renovation Enthusiast,464,31
WLMRT-00787,8/21/2023,"Chicago, IL",Garden Center,Plants,7,118.03,826.21,0,826.21,Renovation Enthusiast,418,19
WLMRT-00788,7/5/2023,"Chicago, IL",Appliances,Dryers,6,197.21,1183.26,20,946.61,Professional Contractor,335,25
WLMRT-00789,4/13/2023,"Atlanta, GA",Building Materials,Cement,5,482.6,2413,5,2292.35,DIY Homeowner,462,7
WLMRT-00790,3/4/2023,"Los Angeles, CA",Building Materials,Drywall,9,172.15,1549.35,0,1549.35,DIY Homeowner,33,41
WLMRT-00791,5/19/2023,"Phoenix, AZ",Lighting,Light Fixtures,3,321.28,963.84,0,963.84,Renovation Enthusiast,51,22
WLMRT-00792,7/11/2023,"Seattle, WA",Appliances,Dishwashers,3,175.87,527.61,20,422.09,Renovation Enthusiast,40,32
WLMRT-00793,11/30/2023,"Seattle, WA",Garden Center,Plants,1,69.59,69.59,0,69.59,Professional Contractor,402,44
WLMRT-00794,9/6/2023,"Atlanta, GA",Paint,Interior Paint,6,264.91,1589.46,0,1589.46,Property Manager,438,23
WLMRT-00795,6/17/2023,"Chicago, IL",Paint,Paint Supplies,3,414.51,1243.53,0,1243.53,Property Manager,311,28
WLMRT-00796,3/10/2023,"Atlanta, GA",Paint,Interior Paint,5,34.43,172.15,0,172.15,DIY Homeowner,424,39
WLMRT-00797,6/23/2023,"Los Angeles, CA",Paint,Primers,7,136.31,954.17,0,954.17,Property Manager,236,8
WLMRT-00798,1/21/2023,"Chicago, IL",Paint,Interior Paint,4,275.59,1102.36,5,1047.24,DIY Homeowner,326,44
WLMRT-00799,1/25/2023,"Chicago, IL",Flooring,Hardwood,6,168.49,1010.94,5,960.39,Renovation Enthusiast,316,11
WLMRT-00800,2/17/2023,"Atlanta, GA",Garden Center,Plants,3,325.1,975.3,0,975.3,Professional Contractor,287,19
WLMRT-00801,11/5/2023,"Houston, TX",Home Improvement,Tool Sets,5,232.93,1164.65,10,1048.19,Professional Contractor,225,26
WLMRT-00802,11/28/2023,"Los Angeles, CA",Flooring,Hardwood,7,481.92,3373.44,0,3373.44,Property Manager,225,15
WLMRT-00803,6/27/2023,"Los Angeles, CA",Plumbing,Toilets,2,351.41,702.82,5,667.68,DIY Homeowner,223,22
WLMRT-00804,10/7/2023,"Chicago, IL",Home Improvement,Power Tools,2,434.63,869.26,0,869.26,Professional Contractor,320,22
WLMRT-00805,1/29/2023,"Phoenix, AZ",Building Materials,Lumber,1,48.68,48.68,15,41.38,DIY Homeowner,66,23
WLMRT-00806,4/3/2023,"Houston, TX",Appliances,Washers,3,400.46,1201.38,0,1201.38,Property Manager,160,39
WLMRT-00807,1/18/2023,"Atlanta, GA",Paint,Interior Paint,6,290.66,1743.96,15,1482.37,Renovation Enthusiast,129,43
WLMRT-00808,7/15/2023,"Chicago, IL",Appliances,Washers,8,475.15,3801.2,5,3611.14,Renovation Enthusiast,454,36
WLMRT-00809,3/21/2023,"Phoenix, AZ",Paint,Paint Supplies,3,276.61,829.83,0,829.83,Property Manager,300,27
WLMRT-00810,8/16/2023,"Seattle, WA",Appliances,Refrigerators,9,253.78,2284.02,5,2169.82,Renovation Enthusiast,75,15
WLMRT-00811,11/13/2023,"New York, NY",Flooring,Tile,4,390.17,1560.68,5,1482.65,DIY Homeowner,110,12
WLMRT-00812,8/25/2023,"Chicago, IL",Garden Center,Plants,6,99.95,599.7,5,569.72,Renovation Enthusiast,481,37
WLMRT-00813,8/12/2023,"Atlanta, GA",Garden Center,Gardening Tools,8,124.84,998.72,0,998.72,Professional Contractor,118,33
WLMRT-00814,10/15/2023,"Houston, TX",Home Improvement,Hand Tools,2,458.2,916.4,5,870.58,DIY Homeowner,329,14
WLMRT-00815,12/28/2023,"New York, NY",Flooring,Tile,5,63.94,319.7,20,255.76,Renovation Enthusiast,296,42
WLMRT-00816,1/15/2023,"Phoenix, AZ",Lighting,Bulbs,5,108.35,541.75,0,541.75,DIY Homeowner,419,8
WLMRT-00817,9/1/2023,"Houston, TX",Flooring,Laminate,2,64.89,129.78,10,116.8,Renovation Enthusiast,340,34
WLMRT-00818,5/3/2023,"Seattle, WA",Plumbing,Pipes,5,380.7,1903.5,0,1903.5,Professional Contractor,127,16
WLMRT-00819,7/10/2023,"Houston, TX",Building Materials,Cement,3,34.66,103.98,0,103.98,Professional Contractor,84,31
WLMRT-00820,6/20/2023,"Phoenix, AZ",Garden Center,Outdoor Furniture,6,251.81,1510.86,0,1510.86,Property Manager,315,29
WLMRT-00821,9/17/2023,"Houston, TX",Garden Center,Gardening Tools,8,209.63,1677.04,0,1677.04,Renovation Enthusiast,158,24
WLMRT-00822,8/31/2023,"Atlanta, GA",Home Improvement,Workbenches,1,419.86,419.86,10,377.87,Professional Contractor,215,9
WLMRT-00823,1/12/2023,"Los Angeles, CA",Flooring,Laminate,2,364.3,728.6,0,728.6,DIY Homeowner,144,36
WLMRT-00824,6/7/2023,"Atlanta, GA",Flooring,Carpet,6,155.63,933.78,0,933.78,Professional Contractor,353,43
WLMRT-00825,12/24/2023,"Chicago, IL",Plumbing,Toilets,6,86.37,518.22,15,440.49,DIY Homeowner,341,34
WLMRT-00826,7/18/2023,"Phoenix, AZ",Plumbing,Pipes,2,265.64,531.28,0,531.28,Professional Contractor,102,34
WLMRT-00827,7/25/2023,"Chicago, IL",Building Materials,Cement,8,344.07,2752.56,0,2752.56,Professional Contractor,465,10
WLMRT-00828,9/18/2023,"Atlanta, GA",Building Materials,Lumber,2,85.17,170.34,0,170.34,Renovation Enthusiast,291,43
WLMRT-00829,5/7/2023,"Seattle, WA",Appliances,Dishwashers,7,189.69,1327.83,0,1327.83,Property Manager,62,44
WLMRT-00830,12/30/2023,"Seattle, WA",Flooring,Hardwood,7,251.71,1761.97,0,1761.97,DIY Homeowner,232,26
WLMRT-00831,12/26/2023,"Dallas, TX",Building Materials,Insulation,7,336.26,2353.82,0,2353.82,Renovation Enthusiast,371,25
WLMRT-00832,10/31/2023,"Dallas, TX",Appliances,Washers,9,91.73,825.57,0,825.57,Professional Contractor,87,31
WLMRT-00833,4/29/2023,"Phoenix, AZ",Building Materials,Cement,8,66.65,533.2,0,533.2,Property Manager,264,34
